cand_id,name,age,party_id,spl_attribute_id
cand2187,ASHWATHNARAYANGOWDA,59,BJP,2187
cand2188,"DR CHINNAPPA Y CHIKKAHAGADE",43,BSP,2188
cand2189,"D.K. SURESH",52,INC,2189
cand2190,"N. KRISHNAPPA",67,PPOI,2190
cand2191,"D M MADEGOWDA",38,RPSN,2191
cand2192,"MANJUNATHA. M",32,UPJP,2192
cand2193,"RAMA. T.C",43,SUCI(C),2193
cand2194,"Dr. M VENKATASWAMY",64,RPI(A),2194
cand2195,VENKATESHAPPA,52,SJPA,2195
cand2196,ESWARA,65,IND,2196
cand2197,"B. GOPAL",50,IND,2197
cand2198,"H.T. CHIKKARAJU",52,IND,2198
cand2199,"M.C. DEVARAJU",34,IND,2199
cand2200,"J.T. PRAKASH",62,IND,2200
cand2201,"RAGHU JANAGERE",32,IND,2201
cand2202,"Krishna Byregowda",46,INC,2202
cand2203,"D.V. Sadananda Gowda",66,BJP,2203
cand2204,"Syed Kawjawali Hydri",48,BSP,2204
cand2205,"Abdul Azeez",46,KPJP,2205
cand2206,"Amirtha Jai Kumar Essac Yesaiah",43,KKMP,2206
cand2207,"Ahmed Khan",33,BAHUMP,2207
cand2208,"Kumar L.",54,BPKP,2208
cand2209,"Krishnamurthy V .",39,RTORP,2209
cand2210,D.Jairam,65,GAAP,2210
cand2211,"N. Narayana Swamy",52,JVBP,2211
cand2212,"Venu M.",39,IND,2212
cand2213,"Santhosh M.",33,UPJP,2213
cand2214,"Abdul Karim Desai",61,IND,2214
cand2215,"Abdul Basheer",71,IND,2215
cand2216,"Umesh Babu Pillegowda",31,IND,2216
cand2217,Krishnaiah,45,IND,2217
cand2218,"K.N. Jagadesh Kumar",41,IND,2218
cand2219,"Thimmaraj Gowda",43,IND,2219
cand2220,"Tulasappa Dasar",50,IND,2220
cand2221,"L. Nagaraj",62,IND,2221
cand2222,"Parameshwar Gowda",43,IND,2222
cand2223,"Prasanna Kumar S.",43,IND,2223
cand2224,"Dr.I.M.S. Manivan",44,IND,2224
cand2225,"Dr. Meer Layaq Hussain",58,IND,2225
cand2226,"C. RAVI KUMAR",50,IND,2226
cand2227,"Vinay Kumar V.Nayak",32,IND,2227
cand2228,"Venkataraju V.",44,IND,2228
cand2229,Venkatesasetty,74,IND,2229
cand2230,"Shiva Manjesh K.S.",28,IND,2230
cand2231,"Sumatha K.S.",35,IND,2231
cand2232,"N. Hanume Gowda",56,IND,2232
cand2233,"M. K. Pasha",33,BSP,2233
cand2234,"P. C. Mohan",55,BJP,2234
cand2235,"Rizwan Arshad",39,INC,2235
cand2236,"C.J. Aditya",34,BPKP,2236
cand2237,"B. Krishna Prasad",64,PBI,2237
cand2238,"Nawaz Dilber",42,KKMP,2238
cand2239,"Mellegatti Shridevi",41,UPJP,2239
cand2240,"Srinivasan R",48,ICF,2240
cand2241,"Hunsur K. ChandraShekar",40,DPPS,2241
cand2242,"Arun Prasad A",45,IND,2242
cand2243,"A. Christhuraj",41,IND,2243
cand2244,Kempurajan,41,IND,2244
cand2245,"Jenifar J. Russell",38,IND,2245
cand2246,"Prakash Raj",53,IND,2246
cand2247,"Pradeep Mendonca",54,IND,2247
cand2248,"S. Pandurangan",65,IND,2248
cand2249,"Francis Binny Jose",39,IND,2249
cand2250,"Dr. Philip Mariyan",51,IND,2250
cand2251,"S. Mohan Kumar",63,IND,2251
cand2252,"Raparti Anil Kumar",36,IND,2252
cand2253,"C. B. K. Rama",43,IND,2253
cand2254,"Syed Asif Bukhari",46,IND,2254
cand2255,"TEJASVI SURYA",28,BJP,2255
cand2256,A.RAJU,58,BSP,2256
cand2257,B.K.HARIPRASAD,64,INC,2257
cand2258,"DR.JOHN BASCO PHILIPS",47,ICF,2258
cand2259,THYAGARAJ,35,RPSN,2259
cand2260,"AHORATRA NATESHA POLEPALLI",51,UPJP,2260
cand2261,"DR. BANUPRAKASH A.S SATHYA YUGA",43,PPOI,2261
cand2262,RAVIKUMARA.T,37,PSPL,2262
cand2263,"VATAL NAGARAJ",70,KCVP,2263
cand2264,R.SHEKAR,48,VCK,2264
cand2265,"SYED SADIQ PASHA",44,KKMP,2265
cand2266,"AMBROSE D' MELLO",51,IND,2266
cand2267,"B.CHIKKA NAGESHA",60,IND,2267
cand2268,"CHETAN CHAMAN",36,IND,2268
cand2269,"K.C.NAGABHUSHANA REDDY",51,IND,2269
cand2270,PRASHANTHA.C,30,IND,2270
cand2271,BRAHMANAND.N,51,IND,2271
cand2272,BHAGYA.S,43,IND,2272
cand2273,"MANOHAR IYER",40,IND,2273
cand2274,MADESH.V,43,IND,2274
cand2275,"KOLLUR MANJUNATHA NAIK",38,IND,2275
cand2276,"YOGEESH NAGARAJ",25,IND,2276
cand2277,"G VENKATESH BHOVI",58,IND,2277
cand2278,B.SREENIVASULU,41,IND,2278
cand2279,"SANTHOSH MIN.B",43,IND,2279
cand2280,"Dr. C.S.Dwarakanath",65,BSP,2280
cand2281,"B.N.Bache Gowda",76,BJP,2281
cand2282,S.Varalakshmi,48,CPIM,2282
cand2283,"M.Veerappa Moily",79,INC,2283
cand2284,"D.Palya Khadar Subhan Khan",48,SAJP,2284
cand2285,"Nazir Ahmed",62,KKMP,2285
cand2286,"Nagendra Rao Shinde",43,KJP,2286
cand2287,S.R.Nageshareddy,36,ASP,2287
cand2288,Muniraju.G,30,UPJP,2288
cand2289,"AbdulKarim Desai",61,IND,2289
cand2290,"Alanguru Kanakalakshmi",30,IND,2290
cand2291,Nasrulla,38,IND,2291
cand2292,Nalina.K.S,26,IND,2292
cand2293,Phaniraj.S.V,38,IND,2293
cand2294,"JAYAPRASAD M.G",64,BSP,2294
cand2295,"K.H. MUNIYAPPA",71,INC,2295
cand2296,"S. MUNISWAMY",44,BJP,2296
cand2297,"ASHOK CHAKRAVARTHI M.B",38,ASP,2297
cand2298,"G. CHIKKANARAYANA",43,RPSN,2298
cand2299,"RAMANJI. R",29,UPJP,2299
cand2300,"DHANAMATNALLI VENKATESHAPPA",43,RPI(A),2300
cand2301,"SARVESH N.M.",32,PPOI,2301
cand2302,"MEDIHALA CHALAVADI M CHANDRASHEKAR",41,IND,2302
cand2303,"MUNIRAJAPPA. P",38,IND,2303
cand2304,"Dr. RAMESH BABU. V.M.",44,IND,2304
cand2305,"RAJ KUMARESAN. L",41,IND,2305
cand2306,"C. SHANKARAPPA",53,IND,2306
cand2307,"N.C. SUBBARAYAPPA",56,IND,2307
cand2308,"Adv. Basheer Alady",45,BSP,2308
cand2309,"Ravisha Thanthri Kuntar",52,BJP,2309
cand2310,"Rajmohan Unnithan",65,INC,2310
cand2311,"K. P. Sathishchandran",61,CPIM,2311
cand2312,"Govindan B Alinthazhe",41,IND,2312
cand2313,"Narendra Kumar. K",42,IND,2313
cand2314,"Ranadivan. R. K",28,IND,2314
cand2315,"Rameshan Bandadka",29,IND,2315
cand2316,Saji,47,IND,2316
cand2317,"C. K. PADMANABHAN",70,BJP,2317
cand2318,"P. K. SREEMATHI TEACHER",69,CPIM,2318
cand2319,"K. SUDHAKARAN",70,INC,2319
cand2320,"Adv. R. APARNA",27,SUCI(C),2320
cand2321,"K.K. ABDUL JABBAR",45,SDPI,2321
cand2322,KURIAKOSE,44,SDC,2322
cand2323,"PRAVEEN ARIMBRATHODIYIL",35,IND,2323
cand2324,"RADHAMANI NARAYANAKUMAR",47,IND,2324
cand2325,"K. SREEMATHI, W/o SUDEEP KUMAR C. V",35,IND,2325
cand2326,"P. SREEMATHI, W/o RAVEENDRAN",56,IND,2326
cand2327,"K. SUDHAKARAN, S/o KUNHIRAMAN",65,IND,2327
cand2328,"K. SUDHAKARAN, S/o KRISHNAN",46,IND,2328
cand2329,"SUDHAKARAN P. K, S/o KRISHNAPILLA",59,IND,2329
cand2330,P.JAYARAJAN,66,CPIM,2330
cand2331,"K. MURALEEDHARAN",62,INC,2331
cand2332,ADV.V.K.SAJEEVAN,43,BJP,2332
cand2333,JATHEESH.A.P,43,NALAP,2333
cand2334,"MUSTHAFA KOMMERI",37,SDPI,2334
cand2335,"ADVOCATE K.SUDHAKARAN",64,CPIM,2335
cand2336,"ALUVA ANEESH",38,IND,2336
cand2337,"JAYARAJAN PANDARAPARAMBIL",65,IND,2337
cand2338,"C.O.T. NASEER",37,IND,2338
cand2339,"MURALEEDHARAN.K KUTTIYIL VEEDU",50,IND,2339
cand2340,"MURALEEDHARAN.K SANDRAM",49,IND,2340
cand2341,"SANTHOSH KUMAR",50,IND,2341
cand2342,"Mohamed P K",60,BSP,2342
cand2343,"Rahul Gandhi",48,INC,2343
cand2344,"P.P. Suneer",50,CPI,2344
cand2345,"Usha K",43,CPIM,2345
cand2346,"John P P",54,SDC,2346
cand2347,"Thushar Vellappally",50,BDJS,2347
cand2348,"Babu Mani",52,SDPI,2348
cand2349,"Raghul Gandhi K S/o Krishnan P",30,AGIMK,2349
cand2350,"K M Sivaprasad Gandhi",40,IGP,2350
cand2351,"Narukara Gopi",55,IND,2351
cand2352,"Thrissur Nazeer",52,IND,2352
cand2353,"Dr. K Padmarajan",60,IND,2353
cand2354,"Praveen K P",34,IND,2354
cand2355,"Biju Kakkathode",28,IND,2355
cand2356,"Mujeeb Rahman",35,IND,2356
cand2357,"Rahul Gandhi K E S/o Valsamma",33,IND,2357
cand2358,"Adv. Sreejith P R",33,IND,2358
cand2359,"Shijo M Varghese",34,IND,2359
cand2360,"Siby Vayalil",48,IND,2360
cand2361,"Sebastian Wayanad",50,IND,2361
cand2362,"Adv.PRAKASH BABU",39,BJP,2362
cand2363,"A.PRADEEP KUMAR",55,CPIM,2363
cand2364,RAGHU.K,62,BSP,2364
cand2365,M.K.RAGHAVAN,66,INC,2365
cand2366,A.SEKHAR,69,SUCI(C),2366
cand2367,"NUSRATH JAHAN",51,IND,2367
cand2368,"PRAKASH BABU CHAITHRAM",53,IND,2368
cand2369,PRADEEP.V.K,45,IND,2369
cand2370,"PRADEEP KUMAR.E.T PEEDIKATHODI VEEDU",53,IND,2370
cand2371,PRADEEPAN.N,47,IND,2371
cand2372,"RAGHAVN.N ALLACHIPARAMBU",74,IND,2372
cand2373,"RAGHAVAN.T THAYYULLAYIL",57,IND,2373
cand2374,"RAGHAVAN.P VADAKKE EDOLI",68,IND,2374
cand2375,"RAGHAVAN NAIR MANIKKOTHU KUNNUMMAL",65,IND,2375
cand2376,Unnikrishnan,54,BJP,2376
cand2377,"P.K. Kunhalikutty",67,IUML,2377
cand2378,"Adv. Praveen Kumar",34,BSP,2378
cand2379,"V.P. Sanu",30,CPIM,2379
cand2380,"Abdul Majeed Faizy",48,SDPI,2380
cand2381,"Abdul Salam K.P",60,IND,2381
cand2382,"Nissar Methar",36,IND,2382
cand2383,"Sanu N.K",31,IND,2383
cand2384,"E. T. Mohammed Basheer",72,IUML,2384
cand2385,Rema,61,BJP,2385
cand2386,"Adv. K.C. Nazeer",40,SDPI,2386
cand2387,"Anwar P.V. Alumkuzhi",30,IND,2387
cand2388,"P.V. Anvar Puthan Veetil",51,IND,2388
cand2389,"Anvar P.V. Raseena Manzil",43,IND,2389
cand2390,Bindu,51,IND,2390
cand2391,"Muhammed Basheer Koyissery",65,IND,2391
cand2392,"Muhammed Basheer Nechiyan",55,IND,2392
cand2393,"Muhammed Basheer Mangalassery",53,IND,2393
cand2394,"Sameera PA",36,IND,2394
cand2395,"Poonthura Siraj",55,IND,2395
cand2396,"KRISHNAKUMAR C",48,BJP,2396
cand2397,"M B RAJESH",48,CPIM,2397
cand2398,"V K SREEKANDAN",49,INC,2398
cand2399,"HARI ARUMBIL",35,BSP,2399
cand2400,"THULASEEDHARAN PALLICKAL",50,SDPI,2400
cand2401,"C CHANDRAN",60,IND,2401
cand2402,BALAKRISHNAN,36,IND,2402
cand2403,"RAJESH PALOLAM",34,IND,2403
cand2404,"RAJESH S/O MANI",34,IND,2404
cand2405,DR.JAYAN.C.KUTHANUR,40,BSP,2405
cand2406,"DR. P.K.BIJU",44,CPIM,2406
cand2407,"RAMYA HARIDAS",32,INC,2407
cand2408,T.V.BABU,61,BDJS,2408
cand2409,"KRISHNANKUTTY KUNISSERY",53,IND,2409
cand2410,"ADV.PRETHEEP KUMAR.P.K.",40,IND,2410
cand2411,"NIKHIL CHANDRASEKHARAN",25,BSP,2411
cand2412,"T. N. PRATHAPAN",58,INC,2412
cand2413,"RAJAJI MATHEW THOMAS",64,CPI,2413
cand2414,"SURESH GOPI",60,BJP,2414
cand2415,"N. D. VENU",45,CPIM,2415
cand2416,"PRAVEEN K. P.",34,IND,2416
cand2417,SUVITH,29,IND,2417
cand2418,SONU,29,IND,2418
cand2419,INNOCENT,71,CPIM,2419
cand2420,"JOHNSON N",30,BSP,2420
cand2421,"BENNY BEHANAN",66,INC,2421
cand2422,"A N RADHAKRISHNAN",59,BJP,2422
cand2423,"JOSE THOMAS",63,MCPI,2423
cand2424,"MUJEEB RAHMAN T A",42,PDP,2424
cand2425,"P P MOIDEEN KUNJU",57,SDPI,2425
cand2426,"ADV SUJA ANTONY",39,SUCI(C),2426
cand2427,"JOHNSON K C",57,IND,2427
cand2428,"NOBY AUGUSTINE",35,IND,2428
cand2429,"FREDY JACKSON PEREIRA",30,IND,2429
cand2430,"M R SATHYADEVAN",56,IND,2430
cand2431,SUBRAMANIAN,51,IND,2431
cand2432,"ALPHONS KANNANTHANAM",65,BJP,2432
cand2433,"P A NIAMATHULLA",53,BSP,2433
cand2434,"P RAJEEV",51,CPIM,2434
cand2435,"HIBI EDEN",35,INC,2435
cand2436,"ABDUL KHADER VAZHAKKALA",59,SMFB,2436
cand2437,"V M FAIZAL",40,SDPI,2437
cand2438,"RAJEEV NAGAN",50,APOI,2438
cand2439,"ADV VIVEK K VIJAYAN",36,RSPS,2439
cand2440,"SHAJAHAN ABDULKHADAR",54,CPIM,2440
cand2441,"ASWATHI RAJAPPAN",25,IND,2441
cand2442,KUMAR,64,IND,2442
cand2443,"LAILA RASHEED",49,IND,2443
cand2444,SREEDHARAN,68,IND,2444
cand2445,"Adv. DEAN KURIAKOSE",37,INC,2445
cand2446,"LEETHESH P. T.",30,BSP,2446
cand2447,"BIJU KRISHNAN",49,BDJS,2447
cand2448,"M. SELVARAJ",60,VCK,2448
cand2449,GOMATHY,40,IND,2449
cand2450,"Adv, JOICE GEORGE",49,IND,2450
cand2451,"BABY K. A.",48,IND,2451
cand2452,"REJI NJALLANI",52,IND,2452
cand2453,"Jijo Joseph",38,BSP,2453
cand2454,"Thomas Chazhikadan",66,KEC(M),2454
cand2455,"V.N. Vasavan",64,CPIM,2455
cand2456,"Adv. P.C Thomas",68,KEC,2456
cand2457,"E.V. Prakash",39,SUCI(C),2457
cand2458,"Ignatious Illimoottil",63,IND,2458
cand2459,"Thomas J. Nidhiry",65,IND,2459
cand2460,"Adv. A M ARIFF",54,CPIM,2460
cand2461,"Adv. PRASANTHBHIM",33,BSP,2461
cand2462,"Dr. K. S. RADHAKRISHNAN",64,BJP,2462
cand2463,"Adv. SHANIMOL OSMAN",52,INC,2463
cand2464,"A. AKHILESH",38,APOI,2464
cand2465,"R. PARTHASARATHY VARMA",51,SUCI(C),2465
cand2466,"VARKALA RAJ",57,PDP,2466
cand2467,"K. S. SHAN",36,SDPI,2467
cand2468,THAHIR,36,IND,2468
cand2469,"VAYALAR RAJEEVAN",46,IND,2469
cand2470,"SATHEESH SHENOI",37,IND,2470
cand2471,"SANTHOSH THURAVOOR",46,IND,2471
cand2472,"KODIKUNNIL SURESH",56,INC,2472
cand2473,"CHITTAYAM GOPAKUMAR",53,CPI,2473
cand2474,"THOLLUR RAJAGOPALAN",48,BSP,2474
cand2475,"K. BIMALJI",41,SUCI(C),2475
cand2476,"THAZHAVA SAHADEVAN",64,BDJS,2476
cand2477,AJAYAKUMAR,40,IND,2477
cand2478,"AJI PATHANAPURAM",34,IND,2478
cand2479,"USHA KOTTARAKKARA",47,IND,2479
cand2480,"KUTTAN KATTACHIRA",62,IND,2480
cand2481,"RAGHAVAN R",70,IND,2481
cand2482,"ANTO ANTONY",62,INC,2482
cand2483,"VEENA GEORGE",42,CPIM,2483
cand2484,"SHIBU PARAKKADAVAN",46,BSP,2484
cand2485,"K SURENDRAN",49,BJP,2485
cand2486,"JOSE GEORGE",42,APOI,2486
cand2487,"BINU BABY",43,SUCI(C),2487
cand2488,"RATHEESH CHOORAKODU",34,IND,2488
cand2489,"VEENA V",29,IND,2489
cand2490,N.K.Premachandran,58,RSP,2490
cand2491,K.N.Balagopal,55,CPIM,2491
cand2492,Adv.K.V.Sabu,57,BJP,2492
cand2493,"Twinkle Prabhakaran",41,SUCI(C),2493
cand2494,N.Jayarajan,58,IND,2494
cand2495,Nagaraj.G,42,IND,2495
cand2496,Dr.Sreekumar.J,48,IND,2496
cand2497,"Saji Kollam",30,IND,2497
cand2498,"Suni Kalluvathukkal",42,IND,2498
cand2499,"Adv. ADOOR PRAKASH",63,INC,2499
cand2500,"VIPINLAL PALODE",30,BSP,2500
cand2501,SOBHASURENDRAN,49,BJP,2501
cand2502,"Dr. A. SAMPATH",56,CPIM,2502
cand2503,"AJAMAL ISMAIL",36,SDPI,2503
cand2504,"ATTINGAL AJITH KUMAR",51,IND,2504
cand2505,ANITHA,34,IND,2505
cand2506,"B DEVADATHAN",70,IND,2506
cand2507,"PRAKASH S KARIKKATTUVILA",48,IND,2507
cand2508,"PRAKASH G VEENA BHAVAN",59,IND,2508
cand2509,"MANOJ M POOVAKKADU",30,IND,2509
cand2510,"MAHEEN THEVARUPARA",31,IND,2510
cand2511,"K.G. MOHANAN",59,IND,2511
cand2512,"K. VIVEKANANDHAN",71,IND,2512
cand2513,"SHAILAJA NAVAIKULAM",34,IND,2513
cand2514,"SATHEESH KUMAR",38,IND,2514
cand2515,"SUNIL SOMAN",49,IND,2515
cand2516,"IRINJAYAM SURESH",45,IND,2516
cand2517,"RAMSAGAR. P",48,IND,2517
cand2518,"KIRAN KUMAR. S.K",36,BSP,2518
cand2519,"KUMMANAM RAJASEKHARAN",66,BJP,2519
cand2520,"C. DIVAKARAN",76,CPI,2520
cand2521,"Dr. SHASHI THAROOR",63,INC,2521
cand2522,"PANDALAM KERALAVARMARAJA",77,PNP,2522
cand2523,"S MINI",44,SUCI(C),2523
cand2524,"CHRISTOPHER SHAJU PALIYODE",43,IND,2524
cand2525,"GOPAKUMAR OORUPOIKA",44,IND,2525
cand2526,"JAIN WILSON",59,IND,2526
cand2527,"JOHNY THAMPY",54,IND,2527
cand2528,"B. DEVADATHAN",70,IND,2528
cand2529,"BINU. D",42,IND,2529
cand2530,"MITHRA KUMAR G",58,IND,2530
cand2531,"VISHNU S AMBADI",34,IND,2531
cand2532,"T SASI",72,IND,2532
cand2533,"M.S SUBI",34,IND,2533
cand2534,"NANDHAVANAM SUSEELAN",66,IND,2534
cand2535,"KARTAR SINGH BHADANA",61,BSP,2535
cand2536,"NARENDRA SINGH TOMAR",61,BJP,2536
cand2537,"RAMNIWAS RAWAT",59,INC,2537
cand2538,"ASHOK RAJORIYA",46,VSP,2538
cand2539,"DHARA SINGH",42,PSPL,2539
cand2540,"NARENDRA SINGH",33,RPIR,2540
cand2541,"PAWAN KUMAR GOYAL",44,SWAJANPA,2541
cand2542,"PATIRAM SHAKYA",43,RPI(A),2542
cand2543,"BHANTE SANGH RATAN",48,BHAPRAP,2543
cand2544,"DR. RANDHIR SINGH RUHAL",61,RANP,2544
cand2545,"RAJESH SINGH BHADORIA [BHURE]",26,ARK,2545
cand2546,"RAMLAKHAN MEENA",28,RKSP,2546
cand2547,VIVEK,27,HND,2547
cand2548,"SANJU SHARMA",34,SHS,2548
cand2549,"TEJPAL SINGH RAWAT",30,IND,2549
cand2550,"TOFEEK KHAN",48,IND,2550
cand2551,"DHEERAJ SINGH MAVAI",49,IND,2551
cand2552,"PRABHU SINGH",37,IND,2552
cand2553,"BAJUDDEEN BAJ",80,IND,2553
cand2554,"MEHABUB KHAN",34,IND,2554
cand2555,MUNNA,55,IND,2555
cand2556,RAJVEER,47,IND,2556
cand2557,"LAXMI BAGHEL",44,IND,2557
cand2558,"SUMIT MISRA",43,IND,2558
cand2559,"SONU AGARWAL",38,IND,2559
cand2560,DEVASHISH,28,INC,2560
cand2561,"BABU RAM JAMOR",67,BSP,2561
cand2562,"SANDHYA RAY",45,BJP,2562
cand2563,"OM PRAKASH SHAKYA",51,HND,2563
cand2564,"KISHORI LAL SHAKYA",66,BMUP,2564
cand2565,"DILEEP KUMAR DOHARE (ADVOCAT)",31,APOI,2565
cand2566,"MADAN CHHILWAR",45,PSPL,2566
cand2567,"MANOHAR LAL PATWA (LALU KORI)",30,JANADIP,2567
cand2568,"ROOP SINGH",41,BHAPRAP,2568
cand2569,"VIJAY SINGH PATWA",39,AIFB,2569
cand2570,"ASHOK SINGH",27,IND,2570
cand2571,"UMESH GARG",46,IND,2571
cand2572,"JITENDRA SINGH",31,IND,2572
cand2573,"DHARM SINGH BHARGAV",53,IND,2573
cand2574,"BRIKHBHAN DOHARE",26,IND,2574
cand2575,"RAJESH KUMAR JATAV",40,IND,2575
cand2576,"RAM NARESH JATAV",38,IND,2576
cand2577,"HARKISOR KORI",60,IND,2577
cand2578,"ASHOK SINGH",56,INC,2578
cand2579,"MAMTA BALVEER SINGH KUSHWAH",50,BSP,2579
cand2580,"VIVEK NARAYAN SHEJWALKAR",71,BJP,2580
cand2581,"GEETA RANI KUSHWAH",54,PPID,2581
cand2582,"JITENDRA JAIN AND AKASH",31,BHAPRAP,2582
cand2583,"NANDKISHOR SHAU",62,PSJP,2583
cand2584,"NARAYAN NAMDEV",57,APOI,2584
cand2585,"PRAN SINGH PAL",55,RSOSP,2585
cand2586,"BRIJ MOHAN",26,PSPL,2586
cand2587,"VISHNU KANT SHARMA",38,RRP,2587
cand2588,"SUGREEV SINGH KUSHWAH",53,JANADIP,2588
cand2589,"COMRADE SUNIL GOPAL",46,SUCI(C),2589
cand2590,"HANUMANT SINGH",37,AABHAP,2590
cand2591,"ASHOK KHAN",44,IND,2591
cand2592,"KESHAV RAY CHAUDHARY",61,IND,2592
cand2593,"GOVIND SINGH",51,IND,2593
cand2594,"DEEPAK KUMAR BANSAL (RANGWALE)",54,IND,2594
cand2595,"SOBRAN SINGH",60,IND,2595
cand2596,"KRISHNA PAL SINGH Dr. K. P. YADAV",43,BJP,2596
cand2597,"JYOTIRADITYA M. SCINDIA",48,INC,2597
cand2598,"DHAKAD LOKENDRA SINGH RAJPOOT",41,BSP,2598
cand2599,"AMIT KHARE",27,APOI,2599
cand2600,"MANISH SHRIVASTAV",39,SUCI(C),2600
cand2601,"REKHA BAI",33,AABHAP,2601
cand2602,"SANTOSH YADAV",45,PSPL,2602
cand2603,"AJAY SINGH KUSHWAH",44,IND,2603
cand2604,"CHANDR KUMAR SHRIVASTAVA (CHANDU)",45,IND,2604
cand2605,"BHAN SINGH",40,IND,2605
cand2606,"BHOOPENDRA SINGH CHAUHAN (BABLU RAJA)",50,IND,2606
cand2607,"O. P. BHEYA",57,IND,2607
cand2608,"HARBHAJAN SINGH RAJPOOT Ad.",60,IND,2608
cand2609,"PRABHU SINGH THAKUR",65,INC,2609
cand2610,"RAJKUMAR YADAV",47,BSP,2610
cand2611,"RAJBAHADUR SINGH",51,BJP,2611
cand2612,"KAMAL KHATIK",63,PSPL,2612
cand2613,"RAMNARESH TIWARI (RAMJEE)",34,SGUP,2613
cand2614,"VINAY SEN",39,BSCP,2614
cand2615,"KANCHHEDILAL KUSHWAH",43,IND,2615
cand2616,"MOH. KHURRAM QURESHI",52,IND,2616
cand2617,"DEVENDRA JAIN  MILAN",73,IND,2617
cand2618,"MAHENDRA SINGH PATEL BARUAL",51,IND,2618
cand2619,"Ahirwar Kiran",47,INC,2619
cand2620,"Dr Virendra Kumar",65,BJP,2620
cand2621,"Ahirwar Shripat Shikshak",47,PHRC,2621
cand2622,"Kamta Prasad Kori K.P.",51,PSPL,2622
cand2623,"Narayan Das Jatav",41,MPJVP,2623
cand2624,"N.R. Prajapati",48,ANRP,2624
cand2625,"R.D. Prajapati",56,SP,2625
cand2626,"Surjeet Chadar",33,BSCP,2626
cand2627,"Shriram Nagar Shikshak",59,SPAKP,2627
cand2628,"Jitendra Banshkar",33,IND,2628
cand2629,"R.B. Prajapati Advocate",39,IND,2629
cand2630,"Pramod Prajapati",30,IND,2630
cand2631,"Shobha Valmiki",72,IND,2631
cand2632,"Suresh Kori",52,IND,2632
cand2633,"JITTU KHARE BADAL",34,BSP,2633
cand2634,"PRATAP SINGH",57,INC,2634
cand2635,"PRAHALAD SINGH PATEL",59,BJP,2635
cand2636,"THAKURDAS PATEL (T.D. PATEL)",61,PSPL,2636
cand2637,"MANU SINGH MARAVI",49,GGP,2637
cand2638,"MANVENDRA SINGH BITTU BHAIYA",27,HND,2638
cand2639,"MAN SINGH LODHI",46,BSCP,2639
cand2640,"RICHA PURSHOTTAM CHOUBEY (HARIOM)",41,SPAKP,2640
cand2641,"VIKAS NAGVANSHI",41,BHAPRAP,2641
cand2642,"SHARADA PARSAD PATEL",71,PSPU,2642
cand2643,"ANANT LAL BASOR",71,IND,2643
cand2644,"KAMLESH ASATI",46,IND,2644
cand2645,"DEVI YADAV",48,IND,2645
cand2646,"PRAHLAD PATEL",34,IND,2646
cand2647,"PRAHLAD BHAIYA",27,IND,2647
cand2648,"MAHARANI KAVITA SINGH NATIRAJA",39,INC,2648
cand2649,"V.D. SHARMA (VISHNU DATT SHARMA)",49,BJP,2649
cand2650,"ASHWANI KUMAR DUBEY",48,SABHP,2650
cand2651,"JAGDESH KUMAR PATEL",33,AKBHAD,2651
cand2652,"DESH PAL PATEL",41,APOI,2652
cand2653,"MANISH MISHRA",34,RTAMP,2653
cand2654,"ADVOCATE RAKESH KUMAR SHUKLA",52,AIFB,2654
cand2655,"VEER SINGH PATEL",39,SP,2655
cand2656,"SANT KUMAR SHARMA",40,SGUP,2656
cand2657,"ABDUL IMRAN",35,IND,2657
cand2658,"GIRIRAJ KISHOR (RAJU) PODDAR",58,IND,2658
cand2659,"NARENDRA PANDEY (RAM JI)",45,IND,2659
cand2660,"PARWAT SINGH",27,IND,2660
cand2661,"BHOOPAT KUMAR ADIWASI",25,IND,2661
cand2662,"MEENA/LALIT RAIKWAR",44,IND,2662
cand2663,RAJKUMAR,56,IND,2663
cand2664,"VINOD KUMAR",31,IND,2664
cand2665,"ACCHE LAL KUSHAWAHA",62,BSP,2665
cand2666,"GANESH SINGH",56,BJP,2666
cand2667,"RAJARAM TRIPATHI",66,INC,2667
cand2668,"NAND KISHOR PRAJAPATI",40,PPID,2668
cand2669,"MANORAJ DWIVEDI",41,JAC,2669
cand2670,"MHENDRA SINGH",69,BSCP,2670
cand2671,"DR. RAJENDRA TRIPATHI",52,BHJMP,2671
cand2672,"RAMKUSHAL KEWAT",41,BMVSP,2672
cand2673,"RAM NIVAS SEN",58,RPI(A),2673
cand2674,"RAM VISHWAS PAL",52,RSPS,2674
cand2675,"VIPIN SINGH TIWARI",35,SMARTIP,2675
cand2676,"SHASHANK SINGH BAGHEL",26,SPAKP,2676
cand2677,"ASHOK VISHWAKARMA",37,IND,2677
cand2678,"MOHD. JIBRAIL",51,IND,2678
cand2679,"NASIR KHAN",66,IND,2679
cand2680,"BABU LAL",36,IND,2680
cand2681,"MAHESH SAHU PAPPU",52,ABHM,2681
cand2682,"MUNNI KRANTI",54,IND,2682
cand2683,"SURENDRA PANDEY KUWAN",68,IND,2683
cand2684,"Dr. SURESH PRASAD TRIPATHI",62,IND,2684
cand2685,"PHOUJI SANDIP BABA",45,IND,2685
cand2686,"GIRIJESH SINGH SENGER",49,CPIM,2686
cand2687,"JANARDAN MISHRA",62,BJP,2687
cand2688,"VIKASH SINGH PATEL",36,BSP,2688
