state,const_id,const_name,cand_id,cand_name,party_id,votes
Karnataka,2903,bagalkot,cand1903,"basanagouda ramanagouda meti",SDC,1016
Karnataka,2903,bagalkot,cand1905,"muttappa mudakappa hirekumbi",RTBHP,811
Karnataka,2903,bagalkot,cand1907,"ramanagoud s balawad",HJP,806
Karnataka,2903,bagalkot,cand1904,"jamindar maruti",KJP,725
Karnataka,2903,bagalkot,cand1906,"adagal rajendra",BMUP,645
Karnataka,2925,"bangalore central",cand2234,"p. c. mohan",BJP,602853
Karnataka,2925,"bangalore central",cand2235,"rizwan arshad",INC,531885
Karnataka,2925,"bangalore central",cand2246,"prakash raj",IND,28906
Karnataka,2925,"bangalore central",cand2239,"mellegatti shridevi",UPJP,4271
Karnataka,2925,"bangalore central",cand2233,"m. k. pasha",BSP,3889
Karnataka,2925,"bangalore central",cand2236,"c.j. aditya",BPKP,2201
Karnataka,2925,"bangalore central",cand2251,"s. mohan kumar",IND,1998
Karnataka,2925,"bangalore central",cand2247,"pradeep mendonca",IND,1454
Karnataka,2925,"bangalore central",cand2250,"dr. philip mariyan",IND,1417
Karnataka,2925,"bangalore central",cand2248,"s. pandurangan",IND,1407
Karnataka,2925,"bangalore central",cand2249,"francis binny jose",IND,1194
Karnataka,2925,"bangalore central",cand2240,"srinivasan r",ICF,660
Karnataka,2925,"bangalore central",cand2237,"b. krishna prasad",PBI,595
Karnataka,2925,"bangalore central",cand2244,kempurajan,IND,573
Karnataka,2925,"bangalore central",cand2245,"jenifar j. russell",IND,571
Karnataka,2925,"bangalore central",cand2243,"a. christhuraj",IND,475
Karnataka,2925,"bangalore central",cand2241,"hunsur k. chandrashekar",DPPS,429
Karnataka,2925,"bangalore central",cand2242,"arun prasad a",IND,382
Karnataka,2925,"bangalore central",cand2254,"syed asif bukhari",IND,368
Karnataka,2925,"bangalore central",cand2238,"nawaz dilber",KKMP,364
Karnataka,2925,"bangalore central",cand2252,"raparti anil kumar",IND,300
Karnataka,2925,"bangalore central",cand2253,"c. b. k. rama",IND,282
Karnataka,2924,"bangalore north",cand2203,"d.v. sadananda gowda",BJP,824500
Karnataka,2924,"bangalore north",cand2202,"krishna byregowda",INC,676982
Karnataka,2924,"bangalore north",cand2218,"k.n. jagadesh kumar",IND,8463
Karnataka,2924,"bangalore north",cand2213,"santhosh m.",UPJP,6598
Karnataka,2924,"bangalore north",cand2204,"syed kawjawali hydri",BSP,5297
Karnataka,2924,"bangalore north",cand2219,"thimmaraj gowda",IND,4462
Karnataka,2924,"bangalore north",cand2217,krishnaiah,IND,2560
Karnataka,2924,"bangalore north",cand2232,"n. hanume gowda",IND,1812
Karnataka,2924,"bangalore north",cand2231,"sumatha k.s.",IND,1416
Karnataka,2924,"bangalore north",cand2216,"umesh babu pillegowda",IND,1410
Karnataka,2924,"bangalore north",cand2205,"abdul azeez",KPJP,1207
Karnataka,2924,"bangalore north",cand2215,"abdul basheer",IND,1192
Karnataka,2924,"bangalore north",cand2220,"tulasappa dasar",IND,1144
Karnataka,2924,"bangalore north",cand2227,"vinay kumar v.nayak",IND,1057
Karnataka,2924,"bangalore north",cand2209,"krishnamurthy v .",RTORP,1033
Karnataka,2924,"bangalore north",cand2207,"ahmed khan",BAHUMP,1028
Karnataka,2924,"bangalore north",cand2211,"n. narayana swamy",JVBP,696
Karnataka,2924,"bangalore north",cand2214,"abdul karim desai",IND,686
Karnataka,2924,"bangalore north",cand2221,"l. nagaraj",IND,667
Karnataka,2924,"bangalore north",cand2212,"venu m.",IND,580
Karnataka,2924,"bangalore north",cand2206,"amirtha jai kumar essac yesaiah",KKMP,574
Karnataka,2924,"bangalore north",cand2224,"dr.i.m.s. manivan",IND,571
Karnataka,2924,"bangalore north",cand2230,"shiva manjesh k.s.",IND,545
Karnataka,2924,"bangalore north",cand2229,venkatesasetty,IND,539
Karnataka,2924,"bangalore north",cand2222,"parameshwar gowda",IND,482
Karnataka,2924,"bangalore north",cand2208,"kumar l.",BPKP,473
Karnataka,2924,"bangalore north",cand2225,"dr. meer layaq hussain",IND,394
Karnataka,2924,"bangalore north",cand2210,d.jairam,GAAP,385
Karnataka,2924,"bangalore north",cand2228,"venkataraju v.",IND,362
Karnataka,2924,"bangalore north",cand2226,"c. ravi kumar",IND,359
Karnataka,2924,"bangalore north",cand2223,"prasanna kumar s.",IND,353
Karnataka,2923,"bangalore rural",cand2189,"d.k. suresh",INC,878258
Karnataka,2923,"bangalore rural",cand2187,ashwathnarayangowda,BJP,671388
Karnataka,2923,"bangalore rural",cand2188,"dr chinnappa y chikkahagade",BSP,19972
Karnataka,2923,"bangalore rural",cand2192,"manjunatha. m",UPJP,9889
Karnataka,2923,"bangalore rural",cand2190,"n. krishnappa",PPOI,8123
Karnataka,2923,"bangalore rural",cand2200,"j.t. prakash",IND,4785
Karnataka,2923,"bangalore rural",cand2191,"d m madegowda",RPSN,2801
Karnataka,2923,"bangalore rural",cand2201,"raghu janagere",IND,2490
Karnataka,2923,"bangalore rural",cand2193,"rama. t.c",SUCI(C),2094
Karnataka,2923,"bangalore rural",cand2195,venkateshappa,SJPA,2025
Karnataka,2923,"bangalore rural",cand2199,"m.c. devaraju",IND,2020
Karnataka,2923,"bangalore rural",cand2197,"b. gopal",IND,1859
Karnataka,2923,"bangalore rural",cand2194,"dr. m venkataswamy",RPI(A),1462
Karnataka,2923,"bangalore rural",cand2198,"h.t. chikkaraju",IND,1362
Karnataka,2923,"bangalore rural",cand2196,eswara,IND,924
Karnataka,2926,"bangalore south",cand2255,"tejasvi surya",BJP,739229
Karnataka,2926,"bangalore south",cand2257,b.k.hariprasad,INC,408037
Karnataka,2926,"bangalore south",cand2260,"ahoratra natesha polepalli",UPJP,6136
Karnataka,2926,"bangalore south",cand2256,a.raju,BSP,3864
Karnataka,2926,"bangalore south",cand2271,brahmanand.n,IND,2701
Karnataka,2926,"bangalore south",cand2263,"vatal nagaraj",KCVP,2510
Karnataka,2926,"bangalore south",cand2258,"dr.john basco philips",ICF,2357
Karnataka,2926,"bangalore south",cand2270,prashantha.c,IND,2232
Karnataka,2926,"bangalore south",cand2273,"manohar iyer",IND,2152
Karnataka,2926,"bangalore south",cand2268,"chetan chaman",IND,1107
Karnataka,2926,"bangalore south",cand2272,bhagya.s,IND,1090
Karnataka,2926,"bangalore south",cand2279,"santhosh min.b",IND,960
Karnataka,2926,"bangalore south",cand2259,thyagaraj,RPSN,789
Karnataka,2926,"bangalore south",cand2261,"dr. banuprakash a.s sathya yuga",PPOI,699
Karnataka,2926,"bangalore south",cand2269,"k.c.nagabhushana reddy",IND,641
Karnataka,2926,"bangalore south",cand2264,r.shekar,VCK,540
Karnataka,2926,"bangalore south",cand2274,madesh.v,IND,495
Karnataka,2926,"bangalore south",cand2275,"kollur manjunatha naik",IND,463
Karnataka,2926,"bangalore south",cand2267,"b.chikka nagesha",IND,450
Karnataka,2926,"bangalore south",cand2262,ravikumara.t,PSPL,419
Karnataka,2926,"bangalore south",cand2265,"syed sadiq pasha",KKMP,403
Karnataka,2926,"bangalore south",cand2266,"ambrose d' mello",IND,389
Karnataka,2926,"bangalore south",cand2278,b.sreenivasulu,IND,368
Karnataka,2926,"bangalore south",cand2276,"yogeesh nagaraj",IND,281
Karnataka,2926,"bangalore south",cand2277,"g venkatesh bhovi",IND,241
Karnataka,2902,belagavi,cand1842,"angadi suresh channabasappa",BJP,761991
Karnataka,2902,belagavi,cand1844,dr.sadhunavar,INC,370687
Karnataka,2902,belagavi,cand1857,"ganesh m daddikar",IND,8151
Karnataka,2902,belagavi,cand1843,"badroddin kamdod",BSP,5750
Karnataka,2902,belagavi,cand1845,"dilshad sikandar tahashildar",RPI(A),4068
Karnataka,2902,belagavi,cand1884,"vinayak balkrishna more",IND,4066
Karnataka,2902,belagavi,cand1890,"rathod shankar pandappa",IND,3298
Karnataka,2902,belagavi,cand1855,"krishnakant kamanna birje",IND,2397
Karnataka,2902,belagavi,cand1858,"gopal balawantrao desai",IND,2368
Karnataka,2902,belagavi,cand1856,"gajanan amrut tokanekar",IND,2299
Karnataka,2902,belagavi,cand1846,"manjunath h rajappanavar",UPJP,2128
Karnataka,2902,belagavi,cand1874,"raju changappa divatagi",IND,2029
Karnataka,2902,belagavi,cand1848,"ashutosh s kambale",IND,1923
Karnataka,2902,belagavi,cand1889,"shankar punnappa chaugale",IND,1876
Karnataka,2902,belagavi,cand1892,"sachin shantaram kelavekar",IND,1564
Karnataka,2902,belagavi,cand1854,"kavita deepak kole",IND,1490
Karnataka,2902,belagavi,cand1873,"ranjit kallappa patil",IND,1456
Karnataka,2902,belagavi,cand1852,"onkarsingh bhatia",IND,1049
Karnataka,2902,belagavi,cand1853,"kallappa krushna kowadkar",IND,1028
Karnataka,2902,belagavi,cand1894,"sunil vittal dasar",IND,951
Karnataka,2902,belagavi,cand1860,"dhananjay rajaram patil",IND,912
Karnataka,2902,belagavi,cand1849,"anand ramesh patil",IND,905
Karnataka,2902,belagavi,cand1847,"anil baban hegade",IND,854
Karnataka,2902,belagavi,cand1851,"uday tukaram naik",IND,829
Karnataka,2902,belagavi,cand1883,"vinayak gopal gunjatkar",IND,822
Karnataka,2902,belagavi,cand1876,"ramchandra krishna gaonkar",IND,820
Karnataka,2902,belagavi,cand1891,"sachin manohar nikam",IND,818
Karnataka,2902,belagavi,cand1861,"nagesh subhash bobate",IND,708
Karnataka,2902,belagavi,cand1850,"uday kundargi",IND,705
Karnataka,2902,belagavi,cand1888,"shubham vikrant shelke",IND,670
Karnataka,2902,belagavi,cand1872,"megharaj shivagoudappa khanagoudar",IND,667
Karnataka,2902,belagavi,cand1870,"mahadev maruti manganakar",IND,643
Karnataka,2902,belagavi,cand1865,"prakash balappa nesarkar",IND,638
Karnataka,2902,belagavi,cand1868,"pandurang mallappa pattan",IND,630
Karnataka,2902,belagavi,cand1871,"maruti siddappa chougule",IND,613
Karnataka,2902,belagavi,cand1878,"laxman bhimarao dalavi",IND,598
Karnataka,2902,belagavi,cand1864,"nanda maruti kodachwadkar",IND,592
Karnataka,2902,belagavi,cand1887,"shrikant balkrishna kadam",IND,580
Karnataka,2902,belagavi,cand1869,"buland deepak dalvi",IND,576
Karnataka,2902,belagavi,cand1867,"prabhakar bhujang patil",IND,560
Karnataka,2902,belagavi,cand1885,"vishwanath raghunath buwaji",IND,543
Karnataka,2902,belagavi,cand1880,"laxmi sunil mutagekar",IND,543
Karnataka,2902,belagavi,cand1879,"laxmanrao somanna melge",IND,500
Karnataka,2902,belagavi,cand1875,"rajendra yallappa patil",IND,474
Karnataka,2902,belagavi,cand1859,"chetakkumar yallappa kamble",IND,474
Karnataka,2902,belagavi,cand1886,"shivaraj narayan patil",IND,469
Karnataka,2902,belagavi,cand1897,"sanjay shivappa kamble",IND,463
Karnataka,2902,belagavi,cand1862,"niteen dhondiba anandache",IND,458
Karnataka,2902,belagavi,cand1882,"vijay laxman patil",IND,446
Karnataka,2902,belagavi,cand1893,"sunil guddakayu",IND,440
Karnataka,2902,belagavi,cand1863,"nilkanth mahadev patil",IND,424
Karnataka,2902,belagavi,cand1866,"pranam prakash patil",IND,416
Karnataka,2902,belagavi,cand1898,"sandip vasanth lad",IND,406
Karnataka,2902,belagavi,cand1877,"ramchandra dattoba patil",IND,390
Karnataka,2902,belagavi,cand1896,"suresh basappa maralingannavar",IND,308
Karnataka,2902,belagavi,cand1895,"suresh khemana rajukar",IND,284
Karnataka,2902,belagavi,cand1881,"vijay krishna madar",IND,249
Karnataka,2909,bellary,cand1980,"y. devendrappa",BJP,616388
Karnataka,2909,bellary,cand1978,"v. s. ugrappa",INC,560681
Karnataka,2909,bellary,cand1979,"k. gulappa",BSP,9961
Karnataka,2909,bellary,cand1981,"b. eshwarappa",SHS,6919
Karnataka,2909,bellary,cand1982,"a. devadas",SUCI(C),3833
Karnataka,2909,bellary,cand1987,"t. veeresh",SMFB,3397
Karnataka,2909,bellary,cand1988,"conductor pampapathi",IND,3101
Karnataka,2909,bellary,cand1986,"p. d. ramanayaka",RPIK,2722
Karnataka,2909,bellary,cand1985,"b. raghu",PPOI,2658
Karnataka,2909,bellary,cand1984,"nayakara ramappa",ILP(AP),1840
Karnataka,2909,bellary,cand1983,"naveen kumar. s",BHAPRAP,1402
Karnataka,2907,bidar,cand1944,"bhagwanth khuba",BJP,585471
Karnataka,2907,bidar,cand1942,"eshwar b. khandre",INC,468637
Karnataka,2907,bidar,cand1943,"baba bukhari",BSP,15188
Karnataka,2907,bidar,cand1958,"ravikant. k. hugar vakil",IND,5748
Karnataka,2907,bidar,cand1960,"shivaraj timmanna bokke",IND,4980
Karnataka,2907,bidar,cand1957,"maulasab tadakal",IND,4634
Karnataka,2907,bidar,cand1945,"abdus sattar mujahed",ABML(S),4624
Karnataka,2907,bidar,cand1947,"dayanand godbole",APOI,3635
Karnataka,2907,bidar,cand1959,"sharad gandge",IND,3440
Karnataka,2907,bidar,cand1955,"santosh rathod",BJKD,3344
Karnataka,2907,bidar,cand1956,"moulappa. a. malge",IND,2027
Karnataka,2907,bidar,cand1946,"ambresh kencha",UPJP,1853
Karnataka,2907,bidar,cand1954,"sugriv bharat kachave",KKJHS,1707
Karnataka,2907,bidar,cand1961,"shrimanth arjun yevate patil",IND,1322
Karnataka,2907,bidar,cand1962,"mufti shiak abdul gaffar",IND,1259
Karnataka,2907,bidar,cand1952,rajkumar,PUJP,1241
Karnataka,2907,bidar,cand1953,"rajamabi dastagir",BBKD,1208
Karnataka,2907,bidar,cand1951,"advocate moulvi zameruddin",NDEP,1138
Karnataka,2907,bidar,cand1963,"saibanna jamadar",IND,1051
Karnataka,2907,bidar,cand1950,"md merajuddin",BAHUMP,1000
Karnataka,2907,bidar,cand1948,"mohammed abdul wakeel",BHAPRAP,970
Karnataka,2907,bidar,cand1949,"mohammed yousuf",PRSTP,742
Karnataka,2904,bijapur,cand1913,"jigajinagi ramesh chandappa",BJP,635867
Karnataka,2904,bijapur,cand1915,"dr. sunita devanand chavan",JD(S),377829
Karnataka,2904,bijapur,cand1922,"dhareppa mahadev ardhavar",IND,23706
Karnataka,2904,bijapur,cand1914,"pujari shrinath sangappa",BSP,23442
Karnataka,2904,bijapur,cand1916,"gurubasava. p . rabakavi",UPJP,8479
Karnataka,2904,bijapur,cand1923,"balaji dyamanna waddar (yatnal)",IND,7644
Karnataka,2904,bijapur,cand1924,"ramappa harijan (holer)",IND,4992
Karnataka,2904,bijapur,cand1920,"dadasab siddappa bagayat",IND,4188
Karnataka,2904,bijapur,cand1921,"dondiba ramu rathod",IND,4102
Karnataka,2904,bijapur,cand1919,"rudrappa deyappa chalawadi",BBM,3216
Karnataka,2904,bijapur,cand1918,"yamanappa vittal gunadal",RPIK,2957
Karnataka,2904,bijapur,cand1917,"shrivenkateshwar maha swamiji (katakadhond d.g)",HJP,2646
Karnataka,2922,chamarajanagar,cand2179,"v. srinivas prasad",BJP,568537
Karnataka,2922,chamarajanagar,cand2177,"r. dhruvanarayana",INC,566720
Karnataka,2922,chamarajanagar,cand2178,"dr. shivakumara",BSP,87631
Karnataka,2922,chamarajanagar,cand2180,"hanur nagaraju",UPJP,9510
Karnataka,2922,chamarajanagar,cand2185,"m. pradeep kumar",IND,6554
Karnataka,2922,chamarajanagar,cand2186,"g.d. rajagopal",IND,4633
Karnataka,2922,chamarajanagar,cand2182,subbaiah,INCP,4606
Karnataka,2922,chamarajanagar,cand2184,"n. ambarish",IND,4067
Karnataka,2922,chamarajanagar,cand2183,"anand jivan ram",IND,3000
Karnataka,2922,chamarajanagar,cand2181,"prasanna kumar. b",KPPR,2684
Karnataka,2927,chikballapur,cand2281,"b.n.bache gowda",BJP,745912
Karnataka,2927,chikballapur,cand2283,"m.veerappa moily",INC,563802
Karnataka,2927,chikballapur,cand2280,"dr. c.s.dwarakanath",BSP,23446
Karnataka,2927,chikballapur,cand2282,s.varalakshmi,CPIM,18648
Karnataka,2927,chikballapur,cand2288,muniraju.g,UPJP,5093
Karnataka,2927,chikballapur,cand2284,"d.palya khadar subhan khan",SAJP,4991
Karnataka,2927,chikballapur,cand2287,s.r.nageshareddy,ASP,3550
Karnataka,2927,chikballapur,cand2292,nalina.k.s,IND,3518
Karnataka,2927,chikballapur,cand2293,phaniraj.s.v,IND,2078
Karnataka,2927,chikballapur,cand2285,"nazir ahmed",KKMP,1743
Karnataka,2927,chikballapur,cand2221,"l. nagaraj",IND,1655
Karnataka,2927,chikballapur,cand2291,nasrulla,IND,1362
Karnataka,2927,chikballapur,cand2286,"nagendra rao shinde",KJP,1288
Karnataka,2927,chikballapur,cand2290,"alanguru kanakalakshmi",IND,1020
Karnataka,2927,chikballapur,cand2289,"abdulkarim desai",IND,832
Karnataka,2901,chikodi,cand1831,"annasaheb shankar jolle",BJP,645017
Karnataka,2901,chikodi,cand1832,"prakash babanna hukkeri",INC,526140
Karnataka,2901,chikodi,cand1833,"machendra davalu kadapure",BSP,15575
Karnataka,2901,chikodi,cand1837,"kallappa gudasi",IND,4948
Karnataka,2901,chikodi,cand1841,"shrinik annasaheb jangate",IND,4906
Karnataka,2901,chikodi,cand1834,"appasaheb shripati kurane",BBM,2755
Karnataka,2901,chikodi,cand1840,"wajantri vishwnath kalloli",IND,2028
Karnataka,2901,chikodi,cand1838,"jitendra subhash nerle",IND,1726
Karnataka,2901,chikodi,cand1835,"praveenkumar baligatti",UPJP,1546
Karnataka,2901,chikodi,cand1839,"mohan gurappa motannavar",IND,1487
Karnataka,2901,chikodi,cand1836,"magdum ismailmagdum",RPI,1059
Karnataka,2918,chitradurga,cand2100,"a narayanaswamy",BJP,626195
Karnataka,2918,chitradurga,cand2099,"b n chandrappa",INC,546017
Karnataka,2918,chitradurga,cand2101,"mahanthesh c u",BSP,8907
Karnataka,2918,chitradurga,cand2115,"n t vijayakumar",IND,8707
Karnataka,2918,chitradurga,cand2104,"niranjana a d cheelangi",ASP,7773
Karnataka,2918,chitradurga,cand2114,"lokesha m k",IND,7026
Karnataka,2918,chitradurga,cand2116,"l venugopal",IND,6379
Karnataka,2918,chitradurga,cand2113,"l rangappa (rtd.ddpi)",IND,4312
Karnataka,2918,chitradurga,cand2103,devendrappa,UPJP,4280
Karnataka,2918,chitradurga,cand2109,"c h narayanaswamy",IND,3802
Karnataka,2918,chitradurga,cand2112,"ramesha v",IND,2721
Karnataka,2918,chitradurga,cand2111,"v s bhutharaja",IND,2464
Karnataka,2918,chitradurga,cand2110,"d pennappa turuvanur",IND,2359
Karnataka,2918,chitradurga,cand2102,"arunachalam y",PPOI,2220
Karnataka,2918,chitradurga,cand2117,"r hanumanthappa",IND,1837
Karnataka,2918,chitradurga,cand2107,ganesh,IND,1760
Karnataka,2918,chitradurga,cand2105,"s meetyanaik",PSPL,1636
Karnataka,2918,chitradurga,cand2106,"kumar y",IND,1616
Karnataka,2918,chitradurga,cand2108,"thippeswamy t",IND,1571
Karnataka,2917,"dakshina kannada",cand2086,"nalin kumar kateel",BJP,774285
Karnataka,2917,"dakshina kannada",cand2087,"mithun m rai",INC,499664
Karnataka,2917,"dakshina kannada",cand2089,"mohammed eliyas",SDPI,46839
Karnataka,2917,"dakshina kannada",cand2088,"s. sathish salian",BSP,4713
Karnataka,2917,"dakshina kannada",cand2093,alexander,IND,2752
Karnataka,2917,"dakshina kannada",cand2098,"h. suresh poojary",IND,2315
Karnataka,2917,"dakshina kannada",cand2097,"venkatesh bende",IND,1702
Karnataka,2917,"dakshina kannada",cand2090,"vijay shreenivas .c",UPJP,1629
Karnataka,2917,"dakshina kannada",cand2091,"supreeth kumar poojary",HJP,948
Karnataka,2917,"dakshina kannada",cand2096,"maxim pinto",IND,908
Karnataka,2917,"dakshina kannada",cand2094,"deepak rajesh coelho",IND,748
Karnataka,2917,"dakshina kannada",cand2095,"mohammad khalid",IND,602
Karnataka,2917,"dakshina kannada",cand2092,"abdul hameed",IND,554
Karnataka,2913,davangere,cand2033,"g m siddeshwar",BJP,652996
Karnataka,2913,davangere,cand2031,"h b manjappa",INC,483294
Karnataka,2913,davangere,cand2032,"siddappa b h",BSP,7736
Karnataka,2913,davangere,cand2047,"manjunatha marikoppa",IND,5947
Karnataka,2913,davangere,cand2046,"mohamed hayath",IND,4954
Karnataka,2913,davangere,cand2034,"h eshwarappa",IPBP,4625
Karnataka,2913,davangere,cand2049,"v manjunathachar",IND,4571
Karnataka,2913,davangere,cand2048,"c m manjunatha swami",IND,4490
Karnataka,2913,davangere,cand2035,"ganesha b a",UPJP,3220
Karnataka,2913,davangere,cand2044,"a t dadakhalandar",IND,2723
Karnataka,2913,davangere,cand2050,"m b veerabhadrappa",IND,1733
Karnataka,2913,davangere,cand2043,"b v tippeswamy goshale",IND,1612
Karnataka,2913,davangere,cand2055,"harish halli",IND,1561
Karnataka,2913,davangere,cand2045,"barkath ali",IND,1505
Karnataka,2913,davangere,cand2036,"madhu thogaleri",SUCI(C),1258
Karnataka,2913,davangere,cand2040,"mohammed aleemulla",IND,1173
Karnataka,2913,davangere,cand2051,"shashikumar r n",IND,1100
Karnataka,2913,davangere,cand2042,"v iqbal ahemad",IND,1038
Karnataka,2913,davangere,cand2039,"abdul nazeer sab",IND,987
Karnataka,2913,davangere,cand2054,"syed. zabiulla k",IND,978
Karnataka,2913,davangere,cand2041,"alur m g swamy",IND,898
Karnataka,2913,davangere,cand2053,"s s subhan khan",IND,851
Karnataka,2913,davangere,cand2037,"ravindra navale",ILP(AP),822
Karnataka,2913,davangere,cand2038,"s k afzalkhan",IND,803
Karnataka,2913,davangere,cand2052,"dr|| sridhara udupa",IND,613
Karnataka,2911,dharwad,cand2000,"pralhad joshi",BJP,684837
Karnataka,2911,dharwad,cand2001,"vinay kulkarni",INC,479765
Karnataka,2911,dharwad,cand1999,"irappa madar",BSP,6344
Karnataka,2911,dharwad,cand2016,"somashekhar. peeraji. yadav.",IND,5400
Karnataka,2911,dharwad,cand2002,"gangadhar badiger",SUCI(C),4755
Karnataka,2911,dharwad,cand2012,"mallikarjunagouda giriyappagouda balanagoudra",IND,4458
Karnataka,2911,dharwad,cand2013,"raju. anantsa. naikwadi",IND,4426
Karnataka,2911,dharwad,cand2017,"hashinabanu tapalvale",IND,4375
Karnataka,2911,dharwad,cand2014,"maradagi veerappa gurushantappa",IND,4081
Karnataka,2911,dharwad,cand2015,"shakeel ahmad abdulsattar dodwad",IND,1895
Karnataka,2911,dharwad,cand2011,"makhtum khan. hasanalikhan sirdesai",IND,1740
Karnataka,2911,dharwad,cand2007,"santosh nandur",UPJP,1566
Karnataka,2911,dharwad,cand2003,"vadiraj mannari madhusudhan (pandurangi)",AINHCP,1189
Karnataka,2911,dharwad,cand2010,"b. g. sangannavar",IND,1093
Karnataka,2911,dharwad,cand2008,"dundasi abdulrahiman mahammad hanif",IND,905
Karnataka,2911,dharwad,cand2009,"udayakumar ayyappa ambiger",IND,899
Karnataka,2911,dharwad,cand2004,"raju harishchandra kamble",AMKP,829
Karnataka,2911,dharwad,cand2006,"vinod d ghodke",PBI,725
Karnataka,2911,dharwad,cand2005,"revanshiddappa basavaraj talawar",BPKP,711
Karnataka,2905,gulbarga,cand1925,"dr. umesh g jadhav",BJP,620192
Karnataka,2905,gulbarga,cand1926,"mallikarjun kharge",INC,524740
Karnataka,2905,gulbarga,cand1927,"k. b. vasu",BSP,10865
Karnataka,2905,gulbarga,cand1931,"vijay jadhav",SJPA,6507
Karnataka,2905,gulbarga,cand1936,"ramesh bheemsingh chavan",IND,5056
Karnataka,2905,gulbarga,cand1932,"s. m. sharma",SUCI(C),2249
Karnataka,2905,gulbarga,cand1935,"dr. m. p. darakeshwaraiah",IND,2036
Karnataka,2905,gulbarga,cand1930,"mahesh lambani",UPJP,1783
Karnataka,2905,gulbarga,cand1933,"shankar jadhav",BHPP,1649
Karnataka,2905,gulbarga,cand1928,"d. k. konkate keroor",RSPS,1485
Karnataka,2905,gulbarga,cand1934,"g. timmaraju",IND,1361
Karnataka,2905,gulbarga,cand1929,rajkumar,BBKD,951
Karnataka,2916,haasan,cand2080,"prajwal revanna",JD(S),676606
Karnataka,2916,haasan,cand2081,"manju a",BJP,535282
Karnataka,2916,haasan,cand2082,"vinodraj k h",BSP,38761
Karnataka,2916,haasan,cand2083,"h m chandregowda",UPJP,7023
