cand_id,cand_name,party_name,state,const_name
cand5001,"SHEIKH MUZAFAR AHMED","Jammu and Kashmir Nationalist People's Front","Jammu and Kashmir",Anantnag
cand5002,"DR. OMPRAKASH SAHU",Independent,Chhattisgarh,RAIPUR
cand5003,"CHAVDA NILESHBHAI MANSUKHBHAI","Rashtra Nirman Party",Gujarat,Surendranagar
cand5004,"BHAVESH UPENDRABHAI ACHARYA",Independent,Gujarat,Rajkot
cand5005,"AMIT PARIHAR",Independent,"Madhya Pradesh",GWALIOR
cand5006,"PROF. DR. SUBHASH KHANDERAO GAIKWAD",Independent,Maharashtra,Solapur
cand5007,"PALLAVI SHRINIVAS DEMPO","Bharatiya Janata Party",Goa,"South Goa"
cand5008,"ABHIJIT MANDAL","Socialist Unity Centre Of India (COMMUNIST)","West Bengal",Baharampur
cand5009,"BRIJESH SHARMA",Independent,Gujarat,"Ahmedabad East"
cand501,"YAKUB ANSARI","Peace Party","Uttar Pradesh",Ghosi
cand5010,"RATHOD PUNJABHAI PALABHAI",Independent,Gujarat,Jamnagar
cand5011,"PRAVEEN H. H.",Independent,Karnataka,Dharwad
cand5012,"MANGESH SANJAY SABLE",Independent,Maharashtra,Jalna
cand5013,"TIPUSULATAN SIKANDAR PATAVEGAR","Bahujan Samaj Party",Maharashtra,Sangli
cand5014,"HARIRAJ SINGH URF SIPU YADAV","Log Party","Uttar Pradesh",Badaun
cand5015,"RANJITH KUMAR PALAKA",Independent,"Andhra Pradesh",Araku
cand5016,"SANJAY BHIKAJI MAGADE","Bahujan Samaj Party",Maharashtra,Kolhapur
cand5017,"KAUSHALYA BAI PORTE",Independent,Chhattisgarh,KORBA
cand5018,"ZALA NAYAN J.",Independent,Gujarat,Rajkot
cand5019,"JADAV AMITKUMAR RAMJIBHAI","Bahujan Samaj Party",Gujarat,Vadodara
cand502,"RAMESH CHANDRA SETHY","Communist Party of India",Odisha,Jagatsinghpur
cand5020,"TAKAPPA YALLAPPA KALAL","Prahar Janshakti Party",Karnataka,Dharwad
cand5021,"ANANDRAO VASANTRAO SARNAIK (FOUJI BAPU)",Independent,Maharashtra,Hatkanangle
cand5022,"ANIL MANHAR","Hamar Raj Party",Chhattisgarh,JANJGIR-CHAMPA
cand5023,"NAND KISHORE RAJ","Gondvana Gantantra Party",Chhattisgarh,BILASPUR
cand5024,"MOHAMAD SALEEM PARAY","Democratic Progressive Azad Party","Jammu and Kashmir",Anantnag
cand5025,"ANUJ VARSHNEY",Independent,"Uttar Pradesh",Sambhal
cand5026,"RAJENDRA BHIMRAO MANE",Independent,Maharashtra,Hatkanangle
cand5027,"GOPAL YESHVANT JADHAV","Bharatheeya Jawan Kisan Party",Maharashtra,Madha
cand5028,"SUMANBEN  KHUSHWA (HANSIKA RAJPUT)","Sardar Vallabhbhai Patel Party",Gujarat,Navsari
cand5029,"AJAGIYA NIRALBHAI AMRUTLAL",Independent,Gujarat,Rajkot
cand503,"SANJEEV GULERIA","All India Forward Bloc","Himachal Pradesh",KANGRA
cand5030,"ANJANI ASHWIN KELKAR",Independent,Maharashtra,Raigad
cand5031,"NAVNATH DASHRATH UPALEKAR",Independent,Maharashtra,Osmanabad
cand5032,"ZALA SANJAYKUMAR MAHOBATSINH",Independent,Gujarat,"Ahmedabad East"
cand5033,"ASHOK GANGARAM PAWAR","Bahujan Mukti Party",Maharashtra,"Ratnagiri - Sindhudurg"
cand5034,"ABDUL MATIN",Independent,Bihar,Supaul
cand5035,"VINODBHAI BABUBHAI SATROTIYA",Independent,Gujarat,Surendranagar
cand5036,"AATISH MOHAN BANSODE",Independent,Maharashtra,Solapur
cand5037,"HARISHCHANDRA SUDHAKAR NAIK","Corruption Abolition Party",Goa,"South Goa"
cand5038,"BHAGBALI SIVARE",Independent,Chhattisgarh,DURG
cand5039,"UMASHANKAR NEMMIKANTI",Independent,Telangana,Mahabubnagar
cand504,"RAJENDRA RAM",Independent,"Uttar Pradesh",Ghosi
cand5040,"POONAMBEN HEMATBHAI MAADAM","Bharatiya Janata Party",Gujarat,Jamnagar
cand5041,"DHANANI PARESH","Indian National Congress",Gujarat,Rajkot
cand5042,"G. KISHAN REDDY","Bharatiya Janata Party",Telangana,Secunderabad
cand5043,"DINESH RAZAWAT","Aazad Samaj Party (Kanshi Ram)","Madhya Pradesh",RAJGARH
cand5044,"SHIVRAJ ADIVEPPA SATWAR",Independent,Karnataka,Bidar
cand5045,"SANGRAM SINGH YADAV",Independent,"Madhya Pradesh",SAGAR
cand5046,"ASIF IMAM","Aadarsh Mithila Party",Bihar,Khagaria
cand5047,"DILIP RAMTEKE","Bahujan Samaj Party",Chhattisgarh,DURG
cand5048,"R.K. MAHAJAN",Independent,"Madhya Pradesh",BHOPAL
cand5049,"SHAIKH KHAJA KISMATWALA KASIM KISMATWALA",Independent,Maharashtra,Aurangabad
cand505,"SIMRANJIT SINGH MANN","Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)",Punjab,Sangrur
cand5050,"SHAKEEL JAMAL SHAIKH",Independent,Goa,"North Goa"
cand5051,"HOTAM SINGH NISHAD","Rashtriya Shoshit Samaj Party","Uttar Pradesh","Fatehpur Sikri"
cand5052,"NAGARAJU BANDARU",Independent,Telangana,Nalgonda
cand5053,"BOKINALA KOTESWARA RAO",Independent,"Andhra Pradesh",Eluru
cand5054,"SARADE GANESH NAVNATH",Independent,Maharashtra,Madha
cand5055,"SURESH ASARAM FULARE",Independent,Maharashtra,Aurangabad
cand5056,"BAJAG LASHABHAI LAVAJIBHAI",Independent,Gujarat,Banaskantha
cand5057,"RAJU VARDE",Independent,Gujarat,Navsari
cand5058,"DEEPMALA CHOUHAN","Chhattisgarh Vikas Ganga Rashtriya Party",Chhattisgarh,BILASPUR
cand5059,"RAMJI YAMANAPPA BUDDHAPRIYA","Naki Bharatiya Ekta Party",Karnataka,Bijapur
cand506,"MISHA BHARTI","Rashtriya Janata Dal",Bihar,Pataliputra
cand5060,"KADAM PRASHANT RAGHUNATH","Vanchit Bahujan  Aaghadi",Maharashtra,Satara
cand5061,"KULESH KUMAR SAHU",Independent,Chhattisgarh,BILASPUR
cand5062,"MAHAMMAD MUBARAK DARAVESHI",Independent,Maharashtra,Hatkanangle
cand5063,"YUGANDHAR CHANDRAKANT THOKALE","Peoples Party of India (Democratic)",Maharashtra,Solapur
cand5064,"GHANSHYAM URF SADHELAL BHARDWAJ",Independent,Chhattisgarh,BILASPUR
cand5065,"MAHENDRA SINGH",Independent,"Uttar Pradesh",Agra
cand5066,"DATTATRAY RAMBHAU CHANDARE",Independent,Maharashtra,Baramati
cand5067,"RAMESH GARG","Bahujan Samaj Party","Madhya Pradesh",MORENA
cand5068,"K. RAJASHEKAR BASAVARAJ HITNAL","Indian National Congress",Karnataka,Koppal
cand5069,"BARASKAR RAMESH NAGNATH","Vanchit Bahujan  Aaghadi",Maharashtra,Madha
cand507,"GURMIT SINGH SODHI","Bharatiya Janata Party",Punjab,Firozpur
cand5070,"RASHID ISMAIL SHAIKH",Independent,Maharashtra,Madha
cand5071,"ARSHEED AHMED LONE","Jammu and Kashmir National Panthers Party (Bhim)","Jammu and Kashmir",Anantnag
cand5072,"RAJA AMARESHWARA NAIK.","Bharatiya Janata Party",Karnataka,Raichur
cand5073,"DR. REKHABEN HITESHBHAI CHAUDHARI","Bharatiya Janata Party",Gujarat,Banaskantha
cand5074,"SUNANDA KARIYAPPA SHIRHATTI",Independent,Karnataka,Haveri
cand5075,"RAJESH RATHOD",Independent,Gujarat,Vadodara
cand5076,"JAGADISH YALLAPPA BANKAPURA",Independent,Karnataka,Haveri
cand5077,"SANDESH SHETTY. A",Independent,Karnataka,Shimoga
cand5078,"ZAWED AKHTAR","The National Road Map Party of India",Bihar,Araria
cand5079,"VISHAL (DADA) PRAKASHBAPU PATIL",Independent,Maharashtra,Sangli
cand508,"HANISH SHARMA","Ekam Sanatan Bharat Dal",Punjab,"Anandpur Sahib"
cand5080,"JIGNESHBHAI MAHAJAN",Independent,Gujarat,Rajkot
cand5081,"MOHAMMAD AMIR KHAN","Bharat Jodo Party","Uttar Pradesh",Aonla
cand5082,"SHAILESHBHAI VARTHA",Independent,"Dadra and Nagar Haveli","Dadra And Nagar Haveli"
cand5083,"SHREE NARESH CHANDRA SHARMA",Independent,"Madhya Pradesh",GWALIOR
cand5084,"RAVI KUMAR",Independent,"Uttar Pradesh",Hathras
cand5085,"IDRISH G MULLA",Independent,"Dadra and Nagar Haveli","Daman and Diu"
cand5086,"B. VIJAYKUMAR CHINCHANSOORKAR","Prahar Janshakti Party",Karnataka,Gulbarga
cand5087,"ANILBHAI NARENDRABHAI CHAVDA","Swatantrata Abhivyakti Party",Gujarat,Bhavnagar
cand5088,"MATIAR RAHMAN",Independent,Assam,Barpeta
cand5089,"ABDUL ROUF NAIK",Independent,"Jammu and Kashmir",Anantnag
cand509,"DEEPAK SHARMA",Independent,Punjab,"Anandpur Sahib"
cand5090,"SAIYYAD IMAMSAB JAKALI","Tipu Sultan Party",Karnataka,Bagalkot
cand5091,"SURESHBHAI DHULABHAI PATEL","Bahujan Samaj Party",Gujarat,Anand
cand5092,"DOKKA JAGAN MOHANA RAO","Bahujan Samaj Party","Andhra Pradesh",Bapatla
cand5093,"VIJAYPRAKASH ANANT KONDEKAR",Independent,Maharashtra,Baramati
cand5094,"DAMOR MANABHAI BHAVSINGBHAI",Independent,Gujarat,Dahod
cand5095,"MUSHTAK AJIJ MULLA",Independent,Maharashtra,Kolhapur
cand5096,"GAYITHRI SIDDESHWARA","Bharatiya Janata Party",Karnataka,Davangere
cand5097,"DHANANJAY GIRJASHANKAR RAJPUT","Bhartiya Jan Parishad",Gujarat,"Ahmedabad East"
cand5098,"MOHAMAD AARIF MAKRANI",Independent,"Madhya Pradesh",SAGAR
cand5099,"PINKESH KUMAR","Rashtriya Jan Kalyan Party Secular",Bihar,Khagaria
cand51,"PARMINDER SINGH",Independent,Punjab,"Khadoor Sahib"
cand510,"BALARAM MANDAL",Independent,"West Bengal",Jadavpur
cand5100,"NILAM RANI PAL","Rashtriya Shoshit Samaj Party","Uttar Pradesh",Badaun
cand5101,"HARICHAND THAKUR",Independent,Chhattisgarh,DURG
cand5102,"MATIAR RAHMAN",Independent,Assam,Barpeta
cand5103,DODDESH.H.S,"Janahitha Paksha",Karnataka,Davangere
cand5104,RAJKUMARI,Independent,"Madhya Pradesh",MORENA
cand5105,"RAMPYARE RAI",Independent,Chhattisgarh,BILASPUR
cand5106,"M.G.M. KHAN",Independent,"Andhra Pradesh",Visakhapatnam
cand5107,"B. MARUTHI RAO",Independent,Telangana,Zahirabad
cand5108,"SATYAWAN VIJAY OMBASE","Swarajya Sena (Maharashtra)",Maharashtra,Madha
cand5109,"DEVENDRA MOHANDAS MAHANT","Gunj Satya Ni Janata Party",Gujarat,Surendranagar
cand511,RAJESH,Independent,"Uttar Pradesh",Mirzapur
cand5110,"POOJA N. ANNAIAH",Independent,Karnataka,Shimoga
cand5111,ANIL,Independent,"Madhya Pradesh",RAJGARH
cand5112,"BHAVESHBHAI KANTILAL PIPALIYA",Independent,Gujarat,Rajkot
cand5113,"RAM SUNDER SHARMA",Independent,"Madhya Pradesh",MORENA
cand5114,"DHARMENDRA BANPURIYA",Independent,"Madhya Pradesh",SAGAR
cand5115,"AMRUTLAL MAKWANA","Bahujan Samaj Party",Gujarat,Mahesana
cand5116,"VIJAY KUMAR KURRE","Rashtriya Jansabha Party",Chhattisgarh,JANJGIR-CHAMPA
cand5117,"DR SWETA GAONKAR","Bahujan Samaj Party",Goa,"South Goa"
cand5118,"AJIT RAMJIBHAI MAHALA","Indian National Congress","Dadra and Nagar Haveli","Dadra And Nagar Haveli"
cand5119,"RAM HANUMANT SHENDAGE",Independent,Maharashtra,Osmanabad
cand512,"SATNAM SINGH","Bahujan Samaj Party",Punjab,"Khadoor Sahib"
cand5120,BANDI,Independent,Karnataka,Shimoga
cand5121,"BRAHMAKSHTRIYA BHAGVATIBEN KHETSINH",Independent,Gujarat,Bhavnagar
cand5122,"SIMA MAHILANGE",Independent,Chhattisgarh,JANJGIR-CHAMPA
cand5123,"DEENDAYAL AHIRWAR URF DEENU BHAIYA",Independent,"Madhya Pradesh",BHOPAL
cand5124,"KANTIYA DASRATH HARJIVANBHAI","New India United Party",Gujarat,Kheda
cand5125,"ALI HUSSAIN SIDDIQUI",Independent,Chhattisgarh,DURG
cand5126,"ALAKESH ROY",Independent,Assam,Dhubri
cand5128,"RAJIV KUMAR JHA",Independent,Bihar,Jhanjharpur
cand5129,"PAVANKUMAR BABURAV MALAGE","Bahujan Bharat Party",Karnataka,Chikodi
cand513,"VINOD KUMAR MANDAL","Lokhit Adhikar Party",Jharkhand,Rajmahal
cand5130,"SHITKARAN MAHILWAR","Aazad Samaj Party (Kanshi Ram)",Chhattisgarh,DURG
cand5131,"GHAGHA MASIHULLAH ABDULHAMID","Social Democratic Party Of India",Gujarat,Patan
cand5132,"VIJAY BAGHEL","Bharatiya Janata Party",Chhattisgarh,DURG
cand5133,"NIRDOSH  KUMAR YADAV",Independent,Chhattisgarh,KORBA
cand5134,"COL PRAKASHRAO CHAVAN","Bharatheeya Jawan Kisan Party",Maharashtra,Raigad
cand5135,"DATTATREYA DASHARATHA TAVARE",Independent,Karnataka,Bagalkot
cand5136,"ADV. VISHVJEET VIJAYKUMAR SHINDE","Aadarsh Sangram Party",Maharashtra,Osmanabad
cand5137,"SITAPURE VINOD DILIP",Independent,Maharashtra,Madha
cand5138,"PA.YA. GANESH",Independent,Karnataka,Koppal
cand5139,"SAPTAGIRI SANKAR ULAKA","Indian National Congress",Odisha,Koraput
cand514,"MEGH RAJ",Independent,Punjab,"Anandpur Sahib"
cand5140,"RAGHU VARMA JATOTHU","Alliance of Democratic Reforms Party",Telangana,Mahabubabad
cand5141,"LAXMAN RAM KUMBHAR","Dalit Soshit Pichhara Varg  Adhikar Dal",Maharashtra,Baramati
cand5142,"ABDUL RAOUF MALIK",Independent,"Jammu and Kashmir",Anantnag
cand5143,RAMNIWASH,Independent,"Madhya Pradesh",MORENA
cand5144,"ALAKESH ROY",Independent,Assam,Dhubri
cand5145,"VEDMANI SINGH KSHATRIYA (THAKUR)",Independent,Chhattisgarh,BILASPUR
cand5146,"K. S. ESHWARAPPA",Independent,Karnataka,Shimoga
cand5147,"KRISHNA NAGNATH BHISE",Independent,Maharashtra,Solapur
cand5148,"JYOTI RAMESH CHAVAN",Independent,Karnataka,Gulbarga
cand5149,"PRASHANT RAO",Independent,Karnataka,Bagalkot
cand515,"SANJAY KUMAR SINHA","Jai Hind National Party","Uttar Pradesh",Chandauli
cand5150,"VIKRAMPRASAD JOGI",Independent,Chhattisgarh,BILASPUR
cand5151,"ANABERU THIPPESWAMY","Socialist Unity Centre Of India (COMMUNIST)",Karnataka,Davangere
cand5152,"PROF. PARASHURAM MANE",Independent,Maharashtra,Hatkanangle
cand5153,"ALAKESH ROY",Independent,Assam,Dhubri
cand5154,"DEEPAK KUMAR KHUNTE","Aazad Samaj Party (Kanshi Ram)",Chhattisgarh,JANJGIR-CHAMPA
cand5155,"BASAVARAJ B HADI",Independent,Karnataka,Haveri
cand5156,"SODHA HUSHENBHAI ALIBHAI",Independent,Gujarat,Porbandar
cand5157,"ALAKESH ROY",Independent,Assam,Dhubri
cand5158,"KAMLESH JANGDE","Bharatiya Janata Party",Chhattisgarh,JANJGIR-CHAMPA
cand5159,"ADV VIKRAM UTTAM KASABE",Independent,Maharashtra,Solapur
cand516,"SATISH CHAND","Samajhdar Party","Uttar Pradesh",Ghosi
cand5160,"TUSHAR VIJAY MOTLING","Bahujan Mukti Party",Maharashtra,Satara
cand5161,"RAJU SHETTI","Swabhimani Paksha",Maharashtra,Hatkanangle
cand5162,"PRASANNA KUMAR UNDURTHI",Independent,"Andhra Pradesh",Narsapuram
cand5163,"MD SARWARUL ISLAM SARKAR","Bahujan Samaj Party","West Bengal",Jangipur
cand5164,"VISHWAJIT PATIL UNDALKAR",Independent,Maharashtra,Satara
cand5165,"AKSHAY GOTHI","Parivartan Party of India","Madhya Pradesh",BHOPAL
cand5166,"HANUMANT LAXMAN BONDAR",Independent,Maharashtra,Osmanabad
cand5167,"ALLAUDDIN HAYATCHAND KAZI",Independent,Maharashtra,Sangli
cand5168,"C. SHARANA BASAPPA","Republican Party of India (Karnataka)",Karnataka,Koppal
cand5169,"KHADE BAJIRAO NANASO",Independent,Maharashtra,Kolhapur
cand517,"GURPREET SINGH",Independent,Punjab,Firozpur
cand5170,"ISRAT ALI",Independent,"Uttar Pradesh",Badaun
cand5171,"MOHAMMED ISMAIL MUKTI","Bharatiya Prajagala Kalyana Paksha",Karnataka,Dharwad
cand5172,"ANOOP NAGAR",Independent,"Madhya Pradesh",MORENA
cand5173,"NAGARAJ KALAL",Independent,Karnataka,Koppal
cand5174,RODMAL,Independent,"Madhya Pradesh",RAJGARH
cand5175,"RAVINDRA CHANDAR SOLANKAR",Independent,Maharashtra,Sangli
cand5176,"DINESH PRATAP SINGH KHUSRO NIKHIL","Rashtriya Gondvana Party",Chhattisgarh,BILASPUR
cand5177,"HAKE LAXMAN SOPAN",Independent,Maharashtra,Madha
cand5178,"PADHIYAR  JASHPALSINH MAHENDRASINH (BAPU)","Indian National Congress",Gujarat,Vadodara
cand5179,RAMALINGAPPA,"Socialist Unity Centre Of India (COMMUNIST)",Karnataka,Raichur
cand518,"LALJIT SINGH BHULLAR","Aam Aadmi Party",Punjab,"Khadoor Sahib"
cand5180,"RAVIKUMARA N.",Independent,Karnataka,Shimoga
cand5181,"BALDEV KUMAR",Independent,"Jammu and Kashmir",Anantnag
cand5182,"CHANDANSINGH SHIVBADANSINGH THAKUR",Independent,Gujarat,Navsari
cand5183,"JAIRAJ KASHAPPA BUKKA ADVOCATE",Independent,Karnataka,Bidar
cand5184,"GOWARDHAN RATHIA",Independent,Chhattisgarh,RAIGARH
cand5185,"PATEL UMESHBHAI BABU",Independent,"Dadra and Nagar Haveli","Daman and Diu"
cand5186,"NIMMAKA JAYARAJU",Independent,"Andhra Pradesh",Araku
cand5187,"ER. BALIRAM SUKHADEV MORE",Independent,Maharashtra,Madha
cand5188,"RAMESH DAS MAHANT",Independent,Chhattisgarh,KORBA
cand5189,"AMIT SHAH","Bharatiya Janata Party",Gujarat,Gandhinagar
cand519,"PRENEET KAUR","Bharatiya Janata Party",Punjab,Patiala
cand5190,"VISHWADEEP SINGH","Bharatiya Janata Party","Uttar Pradesh",Firozabad
cand5191,"JALINDAR MACHINDRA THOMAKE",Independent,Maharashtra,Sangli
cand5192,"YOGIRAJ ANANTA TAMBE",Independent,Maharashtra,Osmanabad
cand5193,"CHANDRAKANT PARMESHWAR SAWANT",Independent,Maharashtra,Pune
cand5194,"SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE","Bharatiya Janata Party",Maharashtra,Satara
cand5195,"BUDDH PRIYA KARMRAJ RAHUL",Independent,"Uttar Pradesh",Bareilly
cand5196,"ASLAM AINODIN MULLA",Independent,Maharashtra,Hatkanangle
cand5197,"VIJAY KUMAR",Independent,Chhattisgarh,BILASPUR
cand5198,"LALUBHAI BABUBHAI PATEL","Bharatiya Janata Party","Dadra and Nagar Haveli","Daman and Diu"
cand5199,"PARMESHWAR PANDURANG GEJAGE",Independent,Maharashtra,Solapur
cand52,"SUKANTA HEMBRAM","Bharatiya Nyay-Adhikar Raksha Party",Odisha,Mayurbhanj
cand520,"GEETINDER KAUR KAHLON","Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)",Punjab,Sangrur
cand5200,"PARMAR HEMANTKUMAR ARVINDBHAI",Independent,Gujarat,Vadodara
cand5201,"ABDULHAQ ISMAIL NEDARIYA",Independent,Gujarat,Patan
cand5202,"GAJANAN L. PUJARI",Independent,Karnataka,Chikodi
cand5203,"SANDEEP KUMAR",Independent,"Uttar Pradesh",Badaun
cand5204,"DR. PRABHABEN KISHORSINH TAVIYAD","Indian National Congress",Gujarat,Dahod
cand5205,"PARMAR RAJESHKUMAR PREMJIBHAI","New India United Party",Gujarat,Bhavnagar
cand5206,POOJA,Independent,"Uttar Pradesh",Agra
cand5207,"DEWAN MOHIBUL ISLAM",Independent,Assam,Barpeta
cand5208,"LAXMI KUSHWAHA","Pichhara Samaj Party United","Madhya Pradesh",SAGAR
cand5209,"ANIL KUMAR BODA",Independent,Telangana,Mahabubabad
cand521,"MOHAMMAD SHAHID ALAM","Jantantra Awaj Party",Bihar,"Patna Sahib"
cand5210,"DEVUSINH CHAUHAN","Bharatiya Janata Party",Gujarat,Kheda
cand5211,"UMAJI PANDURANG GAIKWAD",Independent,Maharashtra,Osmanabad
cand5212,"SUNILKUMAR TUKARAM SHINDE",Independent,Maharashtra,Solapur
cand5213,"JAYGAMUL ISLAM","Janta Shashan Party","Uttar Pradesh",Sambhal
cand5214,"BHANJAN JANGADE (ADHIWAKTA)","Bharatiya Bahujan Congress",Chhattisgarh,RAIPUR
cand5215,"DEWAN MOHIBUL ISLAM",Independent,Assam,Barpeta
cand5216,"CHOWDHARY BASHEER","Bahujan Samaj Party","Uttar Pradesh",Firozabad
cand5217,"GEDIYA KRUSHANAVADAN HARIPRASADBHAI",Independent,Gujarat,Surendranagar
cand5218,"ISHWAR RAMBHAI SOLANKI","Right to Recall Party",Gujarat,Junagadh
cand5219,"ANILKUMAR VASANTBHAI VAGHELA","Bahujan Samaj Party",Gujarat,"Ahmedabad West"
cand522,"MITHILESH KUMAR TIWARY","Bharatiya Janata Party",Bihar,Buxar
cand5220,"GAURI SHANKAR SAHU",Independent,Bihar,Jhanjharpur
cand5221,"RUPRAM SAHU",Independent,Chhattisgarh,BILASPUR
cand5222,"DR ABHIJEET WAMANRAO AWADE BICHUKALE",Independent,Maharashtra,Satara
cand5223,"SIDDHRAM LAHARE","Rashtriya Jansabha Party",Chhattisgarh,BILASPUR
cand5224,"MAURYA SUMITRA DEVNARIAN","Prajatantra Aadhar Party",Gujarat,Gandhinagar
cand5225,"AMBEDAKARI HASANURAM AMBEDAKARI",Independent,"Uttar Pradesh",Agra
cand5226,"PRAMOD KUMAR",Independent,"Uttar Pradesh",Mainpuri
cand5227,"SOLANKI JATIN DHIRUBHAI",Independent,Gujarat,Porbandar
cand5228,"TOUHID ILAHI MOMIN",Independent,Maharashtra,Sangli
cand5229,"BHATT SUNILKUMAR NARENDRABHAI","Right to Recall Party",Gujarat,Anand
cand523,"SURJIT SINGH",Independent,Punjab,Gurdaspur
cand5230,"KAVITABEN DINESHBHAI MACHCHHOYA",Independent,Gujarat,Kachchh
cand5231,"VIJAY LAXMAN GHAVALE",Independent,Maharashtra,Baramati
cand5232,"KALUSINH DABHI","Indian National Congress",Gujarat,Kheda
cand5233,"CHINTAMANI MAHARAJ","Bharatiya Janata Party",Chhattisgarh,SURGUJA
cand5234,"BAGVAN BAHADURSHAH GULMOHAMMAD",Independent,Gujarat,Gandhinagar
cand5235,"SHRINIVAS SATYANARAYAN MATTAPARTI",Independent,Maharashtra,Raigad
cand5236,"ANILKUMAR NIRANJANKUMAR MUNDADA","Log Party",Gujarat,Sabarkantha
cand5237,"SITARAM VITTHAL RANDIVE",Independent,Maharashtra,Madha
cand5238,"MUNNALAL JATAV",Independent,"Uttar Pradesh",Hathras
cand5239,"UMADIYA ALIBHAI RAJABHAI",Independent,Gujarat,Gandhinagar
cand524,"LAKHVIR SINGH","Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)",Punjab,Bathinda
cand5240,"SUNIL KUMAR MISHRA","Sarva Samaj Janata Party","Uttar Pradesh",Mainpuri
cand5241,"SATTEPPA DASHARATH KALELI","Bharatheeya Jawan Kisan Party",Karnataka,Chikodi
cand5242,"RAMZAN MANSURI (SENIOR JOURNALIST)","Log Party",Gujarat,Navsari
cand5243,"DHOOLSINGH DHAMMA",Independent,"Madhya Pradesh",VIDISHA
cand5244,"MILAN R VAINGANKAR","Bahujan Samaj Party",Goa,"North Goa"
cand5245,"BHEEKAM SINGH KUSHWAHA","Mahanwadi Party","Madhya Pradesh",SAGAR
cand5246,"DR. RAJENDRA SURYAVANSHI","Bahujan Samaj Party","Madhya Pradesh",RAJGARH
cand5247,"DINESHBHAI MAKWANA (ADVOCATE)","Bharatiya Janata Party",Gujarat,"Ahmedabad West"
cand5248,"SHATRUGHAN PRASAD SUMAN",Independent,Bihar,Araria
cand5249,"SUBHASH VAIJU DESAI",Independent,Maharashtra,Kolhapur
cand525,"KHALIFA KISKU","Peoples Party of India (Democratic)",Jharkhand,Rajmahal
cand5250,"SHIVPUJAN SINGH",Independent,Chhattisgarh,KORBA
cand5251,"RAMSEVAK SAKHWAR",Independent,"Madhya Pradesh",MORENA
cand5252,"AYNAL HAQUE",Independent,Assam,Barpeta
cand5253,"NAND RAM BAGRI","Voters Party  International","Uttar Pradesh",Mainpuri
cand5254,"NAVANATH BIRA MADANE",Independent,Maharashtra,Madha
cand5255,"DINAKARRAO TULSHIDAS CHAVAN (PATIL)","All India Forward Bloc",Maharashtra,Hatkanangle
cand5256,"MOHD WASEEM SO MOHD FAREED",Independent,"Uttar Pradesh",Sambhal
cand5257,"MANSURI SUHANA",Independent,Gujarat,Gandhinagar
cand5258,"SARVESH KUMAR","Bharatiya Majdoor Janta Party","Uttar Pradesh",Agra
cand5259,"ABUBAKKAR SIDDIQUE","Rashtriya Ulama Council",Assam,Barpeta
cand526,"MANJIT SINGH MANNA","Bharatiya Janata Party",Punjab,"Khadoor Sahib"
cand5260,"KHIRA YUSUF SIDIKBHAI",Independent,Gujarat,Jamnagar
cand5261,"MOHAMMAD HANIF SHAH","Garib Kalyan Party",Gujarat,Navsari
cand5262,"SHARANAPPA (PINTU)",Independent,Karnataka,Gulbarga
cand5263,"VISHAL SONI (ADVOCATE)","Bharatiya Yuva Jan Ekta Party","Madhya Pradesh",RAJGARH
cand5264,"RAMESHWAR SAHU",Independent,Chhattisgarh,BILASPUR
cand5265,"SHOBHANABEN MAHENDRASINH BARAIYA","Bharatiya Janata Party",Gujarat,Sabarkantha
cand5266,"KUMUDINI RAVINDRA CHAVAN","Vanchit Bahujan  Aaghadi",Maharashtra,Raigad
cand5267,"V CHANDRA SHEKHAR",Independent,Odisha,Berhampur
cand5268,"KAZI AYAZ HUSNUDDIN",Independent,Gujarat,Navsari
cand5269,"SATYAJEET PATIL (AABA)",Independent,Maharashtra,Hatkanangle
cand527,"PRITAM SINGH",Independent,Punjab,Firozpur
cand5270,"KAREEMPASHA GACHCHINMANI.",Independent,Karnataka,Koppal
cand5271,"PRAVINBHAI ISHVARBHAI CHAUHAN","Swatantrata Abhivyakti Party",Gujarat,Banaskantha
cand5272,"JOTVA HIRABHAI ARJANBHAI","Indian National Congress",Gujarat,Junagadh
cand5273,"MANOHAR PRADIP SATPUTE",Independent,Maharashtra,Hatkanangle
cand5274,"PHANI BHUSAN CHOUDHURY","Asom Gana Parishad",Assam,Barpeta
cand5275,"AJAY KUMAR","Rashtriya Jansambhavna Party",Bihar,Khagaria
cand5276,"KANCHAN MALA","Hindustan People's Party (Democratic)",Bihar,Khagaria
cand5277,"HEMBABOO DHANGAR","Bahujan Samaj Party","Uttar Pradesh",Hathras
cand5278,"PRANITI SUSHILKUMAR SHINDE","Indian National Congress",Maharashtra,Solapur
cand5279,"BUCHI EDUKONDALU",Independent,"Andhra Pradesh",Ongole
cand528,"SHASHI RANJAN SUMAN",Independent,Bihar,Nalanda
cand5280,"T. BEECHUPALLI",Independent,"Andhra Pradesh",Kurnool
cand5281,"MADAN PRASAD GOND","Gondvana Gantantra Party",Chhattisgarh,RAIGARH
cand5282,"ANAND GILHARE",Independent,Chhattisgarh,JANJGIR-CHAMPA
